	station_id	stationname	date	daytype	rides
201570	40370	Washington/Dearborn	11/10/2017	W	12,406
201598	40370	Washington/Dearborn	03/11/2009	W	7,398
201877	40370	Washington/Dearborn	05/30/2002	W	9,447
201958	40370	Washington/Dearborn	07/23/2013	W	11,283
202004	40370	Washington/Dearborn	02/01/2013	W	8,717
202021	40370	Washington/Dearborn	11/05/2012	W	9,764
202154	40370	Washington/Dearborn	07/15/2007	U	656
202472	40370	Washington/Dearborn	07/29/2013	W	11,241
202520	40370	Washington/Dearborn	09/04/2015	W	12,378
202670	40370	Washington/Dearborn	02/09/2017	W	12,367
202689	40370	Washington/Dearborn	07/03/2003	W	12,505
202694	40370	Washington/Dearborn	04/14/2017	W	11,432
203382	40370	Washington/Dearborn	07/30/2010	W	8,051
203434	40370	Washington/Dearborn	10/30/2004	A	3,675
203480	40370	Washington/Dearborn	09/08/2004	W	9,885
203550	40370	Washington/Dearborn	01/10/2002	W	8,952
203862	40370	Washington/Dearborn	03/19/2013	W	9,703
203879	40370	Washington/Dearborn	04/25/2016	W	11,739
203905	40370	Washington/Dearborn	11/01/2014	A	5,491
203995	40370	Washington/Dearborn	01/05/2004	W	8,218
204141	40370	Washington/Dearborn	05/15/2011	U	1,854
204163	40370	Washington/Dearborn	08/25/2001	A	2,478
204315	40370	Washington/Dearborn	02/08/2014	A	5,062
204388	40370	Washington/Dearborn	05/22/2014	W	11,610
204530	40370	Washington/Dearborn	02/27/2003	W	9,150
204717	40370	Washington/Dearborn	01/10/2010	U	1,090
204821	40370	Washington/Dearborn	03/04/2014	W	11,641
205004	40370	Washington/Dearborn	03/11/2014	W	11,653
205061	40370	Washington/Dearborn	07/12/2011	W	9,039
205139	40370	Washington/Dearborn	01/28/2004	W	8,789
205478	40370	Washington/Dearborn	02/24/2015	W	11,201
205509	40370	Washington/Dearborn	09/30/2017	A	6,339
205662	40370	Washington/Dearborn	04/17/2005	U	2,133
206240	40370	Washington/Dearborn	04/02/2003	W	9,067
206342	40370	Washington/Dearborn	05/07/2013	W	9,695
206354	40370	Washington/Dearborn	02/01/2014	A	4,583
206639	40370	Washington/Dearborn	03/21/2004	U	1,764
206848	40370	Washington/Dearborn	01/23/2002	W	9,160
207217	40370	Washington/Dearborn	09/17/2015	W	12,550
207258	40370	Washington/Dearborn	07/11/2008	W	7,635
207375	40370	Washington/Dearborn	02/16/2006	W	8,761
207572	40370	Washington/Dearborn	08/24/2011	W	8,984
207665	40370	Washington/Dearborn	10/05/2002	A	3,118
207691	40370	Washington/Dearborn	08/14/2015	W	12,160
207856	40370	Washington/Dearborn	06/19/2011	U	2,530
208013	40370	Washington/Dearborn	01/30/2006	W	8,674
208123	40370	Washington/Dearborn	05/12/2017	W	12,771
208197	40370	Washington/Dearborn	11/01/2001	W	9,635
208214	40370	Washington/Dearborn	06/23/2011	W	9,156
208334	40370	Washington/Dearborn	12/20/2006	W	8,561
208765	40370	Washington/Dearborn	04/23/2007	W	7,201
208769	40370	Washington/Dearborn	08/31/2015	W	11,723
208870	40370	Washington/Dearborn	10/24/2014	W	11,350
208873	40370	Washington/Dearborn	12/30/2012	U	2,575
209113	40370	Washington/Dearborn	11/15/2008	A	1,502
209209	40370	Washington/Dearborn	08/27/2015	W	12,154
209483	40370	Washington/Dearborn	03/03/2001	A	2,147
209715	40370	Washington/Dearborn	08/27/2003	W	9,424
210603	40370	Washington/Dearborn	10/24/2004	U	2,635
210703	40370	Washington/Dearborn	02/01/2009	U	1,209
210938	40370	Washington/Dearborn	07/02/2015	W	12,611
210953	40370	Washington/Dearborn	10/19/2007	W	7,269
211090	40370	Washington/Dearborn	06/20/2011	W	8,832
211214	40370	Washington/Dearborn	11/13/2005	U	2,834
211248	40370	Washington/Dearborn	08/24/2016	W	12,052
211559	40370	Washington/Dearborn	10/09/2017	W	12,819
211899	40370	Washington/Dearborn	01/11/2011	W	8,618
211993	40370	Washington/Dearborn	07/27/2015	W	12,206
212000	40370	Washington/Dearborn	06/27/2006	W	8,782
212118	40370	Washington/Dearborn	05/03/2013	W	9,092
212287	40370	Washington/Dearborn	05/05/2008	W	7,386
212320	40370	Washington/Dearborn	10/28/2010	W	8,596
212681	40370	Washington/Dearborn	03/06/2007	W	7,606
212871	40370	Washington/Dearborn	06/26/2017	W	13,287
213285	40370	Washington/Dearborn	02/17/2013	U	2,651
213520	40370	Washington/Dearborn	08/16/2015	U	5,493
213646	40370	Washington/Dearborn	06/13/2009	A	2,332
213660	40370	Washington/Dearborn	12/14/2001	W	9,614
213732	40370	Washington/Dearborn	09/06/2009	U	1,970
214128	40370	Washington/Dearborn	09/09/2005	W	10,425
214232	40370	Washington/Dearborn	07/21/2002	U	1,803
214275	40370	Washington/Dearborn	04/15/2007	U	1,701
214325	40370	Washington/Dearborn	02/06/2005	U	1,782
214395	40370	Washington/Dearborn	03/17/2017	W	12,626
214462	40370	Washington/Dearborn	07/06/2007	W	7,829
214477	40370	Washington/Dearborn	02/28/2014	W	11,196
214503	40370	Washington/Dearborn	08/12/2004	W	9,682
214539	40370	Washington/Dearborn	07/08/2012	U	2,751
215150	40370	Washington/Dearborn	01/20/2011	W	8,443
215234	40370	Washington/Dearborn	06/29/2011	W	9,379
215299	40370	Washington/Dearborn	10/23/2017	W	13,383
215556	40370	Washington/Dearborn	02/07/2007	W	7,675
215620	40370	Washington/Dearborn	05/04/2017	W	12,759
215670	40370	Washington/Dearborn	11/26/2005	A	5,145
215713	40370	Washington/Dearborn	05/12/2008	W	7,091
215739	40370	Washington/Dearborn	03/06/2009	W	7,300
215983	40370	Washington/Dearborn	02/01/2001	W	9,184
216184	40370	Washington/Dearborn	06/12/2005	U	3,120
216474	40370	Washington/Dearborn	03/01/2009	U	1,324
216558	40370	Washington/Dearborn	10/20/2005	W	10,712
217471	40370	Washington/Dearborn	03/21/2012	W	9,412
217542	40370	Washington/Dearborn	08/20/2014	W	11,490
217696	40370	Washington/Dearborn	04/08/2003	W	8,824
217828	40370	Washington/Dearborn	06/02/2014	W	11,180
217963	40370	Washington/Dearborn	09/23/2009	W	7,073
218327	40370	Washington/Dearborn	07/19/2010	W	8,522
218355	40370	Washington/Dearborn	04/01/2011	W	8,326
218404	40370	Washington/Dearborn	01/01/2007	U	2,243
218526	40370	Washington/Dearborn	07/28/2007	A	2,882
218538	40370	Washington/Dearborn	09/12/2005	W	10,474
218557	40370	Washington/Dearborn	01/18/2006	W	9,195
218593	40370	Washington/Dearborn	11/15/2001	W	9,502
218625	40370	Washington/Dearborn	02/17/2003	W	6,097
218992	40370	Washington/Dearborn	11/04/2015	W	12,427
218996	40370	Washington/Dearborn	04/10/2006	W	9,105
219143	40370	Washington/Dearborn	05/26/2007	A	2,565
219270	40370	Washington/Dearborn	11/15/2014	A	5,455
219306	40370	Washington/Dearborn	07/05/2006	W	8,968
219336	40370	Washington/Dearborn	10/25/2005	W	10,353
219390	40370	Washington/Dearborn	12/02/2005	W	9,372
219449	40370	Washington/Dearborn	07/06/2011	W	8,987
219551	40370	Washington/Dearborn	12/06/2006	W	8,466
219570	40370	Washington/Dearborn	08/31/2003	U	1,980
219646	40370	Washington/Dearborn	06/05/2011	U	2,548
219689	40370	Washington/Dearborn	09/07/2017	W	13,244
219765	40370	Washington/Dearborn	10/29/2003	W	9,547
219784	40370	Washington/Dearborn	11/04/2012	U	2,961
220188	40370	Washington/Dearborn	01/25/2003	A	2,450
220258	40370	Washington/Dearborn	04/30/2008	W	7,287
220502	40370	Washington/Dearborn	08/21/2013	W	10,803
220555	40370	Washington/Dearborn	10/23/2001	W	9,714
220604	40370	Washington/Dearborn	10/20/2010	W	8,635
220692	40370	Washington/Dearborn	08/18/2013	U	5,084
220924	40370	Washington/Dearborn	10/26/2001	W	9,321
221083	40370	Washington/Dearborn	11/16/2005	W	10,142
221233	40370	Washington/Dearborn	08/06/2015	W	12,506
221375	40370	Washington/Dearborn	12/04/2004	A	5,536
221505	40370	Washington/Dearborn	03/30/2002	A	2,508
221560	40370	Washington/Dearborn	08/05/2017	A	7,307
221618	40370	Washington/Dearborn	08/29/2013	W	11,324
221664	40370	Washington/Dearborn	09/03/2012	U	3,730
221788	40370	Washington/Dearborn	09/26/2016	W	12,676
221994	40370	Washington/Dearborn	05/23/2002	W	9,468
222001	40370	Washington/Dearborn	09/17/2006	U	2,322
222149	40370	Washington/Dearborn	11/26/2010	W	5,509
222223	40370	Washington/Dearborn	02/11/2008	W	6,508
222297	40370	Washington/Dearborn	10/31/2010	U	2,297
222489	40370	Washington/Dearborn	02/03/2011	W	6,352
222779	40370	Washington/Dearborn	08/04/2009	W	7,398
222811	40370	Washington/Dearborn	06/01/2012	W	8,905
222821	40370	Washington/Dearborn	10/26/2017	W	13,794
222892	40370	Washington/Dearborn	09/24/2006	U	1,970
223002	40370	Washington/Dearborn	03/29/2005	W	9,857
223103	40370	Washington/Dearborn	02/26/2012	U	2,272
223104	40370	Washington/Dearborn	04/04/2015	A	5,223
223213	40370	Washington/Dearborn	07/08/2015	W	12,584
223232	40370	Washington/Dearborn	08/03/2011	W	9,403
223739	40370	Washington/Dearborn	08/05/2015	W	12,441
223759	40370	Washington/Dearborn	01/05/2013	A	3,201
223948	40370	Washington/Dearborn	11/15/2003	A	3,388
224102	40370	Washington/Dearborn	08/09/2003	A	3,242
224174	40370	Washington/Dearborn	11/26/2008	W	7,492
224258	40370	Washington/Dearborn	07/04/2006	U	3,984
224442	40370	Washington/Dearborn	02/22/2016	W	11,880
224812	40370	Washington/Dearborn	01/03/2007	W	7,653
224912	40370	Washington/Dearborn	01/23/2012	W	8,847
225027	40370	Washington/Dearborn	08/19/2003	W	9,537
225119	40370	Washington/Dearborn	01/06/2004	W	7,756
225246	40370	Washington/Dearborn	02/03/2005	W	9,955
225259	40370	Washington/Dearborn	10/27/2006	W	8,281
225322	40370	Washington/Dearborn	04/16/2005	A	3,686
225535	40370	Washington/Dearborn	05/21/2001	W	9,068
225622	40370	Washington/Dearborn	04/09/2008	W	7,518
225624	40370	Washington/Dearborn	02/06/2014	W	11,420
225715	40370	Washington/Dearborn	07/20/2004	W	10,304
225772	40370	Washington/Dearborn	10/11/2015	U	6,901
225798	40370	Washington/Dearborn	09/30/2008	W	7,850
225905	40370	Washington/Dearborn	07/21/2009	W	7,452
225969	40370	Washington/Dearborn	09/29/2007	A	2,766
226080	40370	Washington/Dearborn	07/02/2004	W	9,820
226159	40370	Washington/Dearborn	10/26/2005	W	10,741
226447	40370	Washington/Dearborn	05/02/2012	W	9,660
226689	40370	Washington/Dearborn	02/01/2015	U	2,897
227102	40370	Washington/Dearborn	06/16/2006	W	9,701
227177	40370	Washington/Dearborn	01/15/2009	W	6,307
227598	40370	Washington/Dearborn	05/14/2017	U	4,544
227601	40370	Washington/Dearborn	04/01/2017	A	6,075
227659	40370	Washington/Dearborn	02/27/2006	W	8,772
227730	40370	Washington/Dearborn	05/28/2006	U	2,722
227754	40370	Washington/Dearborn	10/15/2015	W	12,682
227910	40370	Washington/Dearborn	11/19/2003	W	9,913
227991	40370	Washington/Dearborn	07/11/2012	W	10,511
228056	40370	Washington/Dearborn	06/10/2010	W	8,285
228106	40370	Washington/Dearborn	03/05/2015	W	11,642
228249	40370	Washington/Dearborn	08/13/2009	W	7,567
228349	40370	Washington/Dearborn	03/23/2012	W	8,758
228380	40370	Washington/Dearborn	06/15/2014	U	4,410
228803	40370	Washington/Dearborn	07/29/2016	W	13,722
228840	40370	Washington/Dearborn	12/13/2014	A	8,705
229198	40370	Washington/Dearborn	09/09/2011	W	8,535
229323	40370	Washington/Dearborn	04/10/2008	W	7,095
229511	40370	Washington/Dearborn	04/02/2006	U	2,015
229709	40370	Washington/Dearborn	08/19/2017	A	7,303
229761	40370	Washington/Dearborn	08/10/2002	A	2,926
230132	40370	Washington/Dearborn	10/29/2013	W	11,418
230228	40370	Washington/Dearborn	11/06/2015	W	12,845
230354	40370	Washington/Dearborn	05/10/2014	A	5,203
230382	40370	Washington/Dearborn	09/25/2014	W	11,479
230440	40370	Washington/Dearborn	06/19/2012	W	9,452
230981	40370	Washington/Dearborn	04/21/2007	A	3,330
231058	40370	Washington/Dearborn	12/01/2014	W	11,615
231234	40370	Washington/Dearborn	12/25/2014	U	1,822
231690	40370	Washington/Dearborn	03/02/2008	U	1,472
232183	40370	Washington/Dearborn	06/20/2015	A	6,479
232205	40370	Washington/Dearborn	12/17/2013	W	12,160
232284	40370	Washington/Dearborn	10/27/2013	U	4,177
232354	40370	Washington/Dearborn	04/17/2008	W	7,303
232374	40370	Washington/Dearborn	02/20/2014	W	11,509
232472	40370	Washington/Dearborn	03/19/2004	W	9,499
232750	40370	Washington/Dearborn	01/14/2002	W	9,303
232904	40370	Washington/Dearborn	04/26/2010	W	7,492
233031	40370	Washington/Dearborn	04/27/2006	W	9,508
233120	40370	Washington/Dearborn	03/16/2010	W	7,741
233167	40370	Washington/Dearborn	10/16/2012	W	9,896
233201	40370	Washington/Dearborn	03/16/2007	W	7,272
233576	40370	Washington/Dearborn	02/16/2015	W	7,646
233618	40370	Washington/Dearborn	01/08/2009	W	7,106
233821	40370	Washington/Dearborn	07/01/2013	W	11,254
233825	40370	Washington/Dearborn	07/31/2002	W	10,150
233924	40370	Washington/Dearborn	02/27/2001	W	9,238
233943	40370	Washington/Dearborn	04/26/2007	W	7,422
234142	40370	Washington/Dearborn	01/24/2012	W	9,050
234354	40370	Washington/Dearborn	01/30/2013	W	9,280
234355	40370	Washington/Dearborn	08/21/2015	W	12,409
234357	40370	Washington/Dearborn	08/02/2009	U	518
234957	40370	Washington/Dearborn	02/23/2015	W	11,002
234959	40370	Washington/Dearborn	01/03/2010	U	1,190
235193	40370	Washington/Dearborn	10/11/2003	A	3,975
235260	40370	Washington/Dearborn	08/03/2001	W	9,493
235514	40370	Washington/Dearborn	08/26/2004	W	9,564
235576	40370	Washington/Dearborn	02/18/2010	W	7,881
235705	40370	Washington/Dearborn	10/13/2015	W	12,629
235747	40370	Washington/Dearborn	02/23/2005	W	9,989
235851	40370	Washington/Dearborn	09/03/2016	A	7,268
235906	40370	Washington/Dearborn	08/22/2006	W	8,203
235930	40370	Washington/Dearborn	10/25/2009	U	0
235941	40370	Washington/Dearborn	05/14/2003	W	9,116
236204	40370	Washington/Dearborn	02/27/2002	W	9,421
236326	40370	Washington/Dearborn	12/30/2013	W	8,814
236373	40370	Washington/Dearborn	06/28/2013	W	16,106
236476	40370	Washington/Dearborn	08/23/2008	A	3,222
236754	40370	Washington/Dearborn	08/08/2012	W	10,080
236794	40370	Washington/Dearborn	07/27/2002	A	3,216
236959	40370	Washington/Dearborn	02/08/2007	W	7,434
237642	40370	Washington/Dearborn	09/20/2008	A	3,357
237688	40370	Washington/Dearborn	04/25/2010	U	1,561
237799	40370	Washington/Dearborn	10/21/2009	W	7,428
237854	40370	Washington/Dearborn	08/06/2013	W	11,228
237893	40370	Washington/Dearborn	02/08/2016	W	11,784
238186	40370	Washington/Dearborn	09/02/2014	W	10,714
238734	40370	Washington/Dearborn	12/25/2004	U	657
238771	40370	Washington/Dearborn	06/12/2007	W	7,972
238970	40370	Washington/Dearborn	07/30/2005	A	4,757
239336	40370	Washington/Dearborn	10/18/2013	W	11,961
239359	40370	Washington/Dearborn	02/12/2008	W	5,340
239517	40370	Washington/Dearborn	09/26/2010	U	2,248
239535	40370	Washington/Dearborn	07/17/2005	U	2,704
239629	40370	Washington/Dearborn	09/20/2016	W	12,481
239763	40370	Washington/Dearborn	06/27/2001	W	9,958
239873	40370	Washington/Dearborn	07/05/2004	U	2,533
240169	40370	Washington/Dearborn	08/21/2011	U	3,137
240209	40370	Washington/Dearborn	04/06/2005	W	10,106
240492	40370	Washington/Dearborn	09/10/2017	U	5,061
240593	40370	Washington/Dearborn	07/06/2005	W	10,391
240597	40370	Washington/Dearborn	06/01/2015	W	11,847
241152	40370	Washington/Dearborn	03/28/2013	W	9,450
241220	40370	Washington/Dearborn	01/14/2017	A	4,871
241868	40370	Washington/Dearborn	04/22/2017	A	6,490
241962	40370	Washington/Dearborn	01/10/2009	A	1,983
242004	40370	Washington/Dearborn	11/06/2016	U	5,509
242098	40370	Washington/Dearborn	11/04/2014	W	11,385
242254	40370	Washington/Dearborn	09/04/2004	A	3,905
242826	40370	Washington/Dearborn	05/18/2007	W	7,796
242868	40370	Washington/Dearborn	04/11/2008	W	7,290
242950	40370	Washington/Dearborn	04/10/2012	W	9,331
243045	40370	Washington/Dearborn	12/17/2014	W	12,056
243120	40370	Washington/Dearborn	09/07/2013	A	6,079
243140	40370	Washington/Dearborn	08/01/2005	W	9,787
243503	40370	Washington/Dearborn	01/09/2008	W	7,137
243551	40370	Washington/Dearborn	08/19/2015	W	12,165
243583	40370	Washington/Dearborn	04/25/2006	W	8,886
243774	40370	Washington/Dearborn	01/21/2016	W	11,805
243779	40370	Washington/Dearborn	11/29/2004	W	9,988
244031	40370	Washington/Dearborn	02/24/2003	W	8,828
244054	40370	Washington/Dearborn	04/15/2002	W	9,152
244460	40370	Washington/Dearborn	08/27/2016	A	5,802
244716	40370	Washington/Dearborn	12/11/2004	A	5,311
244957	40370	Washington/Dearborn	08/10/2006	W	8,258
244965	40370	Washington/Dearborn	11/14/2008	W	7,429
245008	40370	Washington/Dearborn	05/05/2010	W	7,832
245116	40370	Washington/Dearborn	04/29/2012	U	2,672
245233	40370	Washington/Dearborn	12/30/2009	W	6,558
245308	40370	Washington/Dearborn	05/24/2012	W	9,566
245392	40370	Washington/Dearborn	02/16/2014	U	3,809
245539	40370	Washington/Dearborn	10/02/2017	W	13,352
245561	40370	Washington/Dearborn	03/03/2003	W	6,884
245735	40370	Washington/Dearborn	12/26/2016	U	4,985
245761	40370	Washington/Dearborn	11/04/2010	W	8,661
245886	40370	Washington/Dearborn	09/06/2001	W	9,752
245989	40370	Washington/Dearborn	10/22/2002	W	10,225
246048	40370	Washington/Dearborn	05/08/2009	W	6,783
246137	40370	Washington/Dearborn	06/04/2013	W	10,650
246163	40370	Washington/Dearborn	01/31/2016	U	3,429
247149	40370	Washington/Dearborn	10/23/2015	W	12,750
247226	40370	Washington/Dearborn	06/01/2002	A	3,263
247592	40370	Washington/Dearborn	06/08/2004	W	9,516
247678	40370	Washington/Dearborn	04/09/2001	W	8,910
247679	40370	Washington/Dearborn	09/04/2016	U	6,238
247700	40370	Washington/Dearborn	05/17/2013	W	9,556
247713	40370	Washington/Dearborn	04/18/2011	W	8,088
247841	40370	Washington/Dearborn	06/03/2012	U	3,005
247918	40370	Washington/Dearborn	09/23/2010	W	8,764
247943	40370	Washington/Dearborn	08/16/2001	W	9,457
248117	40370	Washington/Dearborn	05/15/2015	W	11,886
248126	40370	Washington/Dearborn	09/02/2001	U	1,881
248154	40370	Washington/Dearborn	03/02/2013	A	3,974
248298	40370	Washington/Dearborn	09/21/2015	W	12,214
248473	40370	Washington/Dearborn	05/10/2011	W	8,784
248776	40370	Washington/Dearborn	10/04/2003	A	2,999
248898	40370	Washington/Dearborn	10/14/2007	U	1,906
248963	40370	Washington/Dearborn	06/14/2009	U	2,176
249321	40370	Washington/Dearborn	12/19/2013	W	12,457
249416	40370	Washington/Dearborn	06/10/2008	W	7,935
249482	40370	Washington/Dearborn	09/05/2009	A	2,700
249561	40370	Washington/Dearborn	05/19/2005	W	9,960
249664	40370	Washington/Dearborn	04/01/2009	W	7,231
249750	40370	Washington/Dearborn	02/11/2003	W	9,075
249799	40370	Washington/Dearborn	08/25/2006	W	7,914
249800	40370	Washington/Dearborn	01/27/2011	W	8,336
250119	40370	Washington/Dearborn	04/17/2010	A	3,508
250508	40370	Washington/Dearborn	05/22/2015	W	11,994
250749	40370	Washington/Dearborn	09/16/2007	U	1,748
250808	40370	Washington/Dearborn	06/10/2015	W	12,766
250943	40370	Washington/Dearborn	09/22/2007	A	2,862
251019	40370	Washington/Dearborn	05/10/2013	W	9,441
251635	40370	Washington/Dearborn	03/10/2012	A	3,833
251651	40370	Washington/Dearborn	08/24/2012	W	9,298
251845	40370	Washington/Dearborn	08/13/2001	W	9,400
252250	40370	Washington/Dearborn	11/11/2007	U	1,701
252350	40370	Washington/Dearborn	10/31/2013	W	11,136
252513	40370	Washington/Dearborn	11/14/2015	A	6,515
252544	40370	Washington/Dearborn	02/01/2003	A	2,592
252609	40370	Washington/Dearborn	11/07/2017	W	13,500
252771	40370	Washington/Dearborn	01/28/2013	W	9,153
253217	40370	Washington/Dearborn	04/01/2010	W	7,777
253233	40370	Washington/Dearborn	07/24/2002	W	9,959
253450	40370	Washington/Dearborn	03/26/2011	A	2,995
253637	40370	Washington/Dearborn	08/29/2016	W	12,211
254053	40370	Washington/Dearborn	10/18/2017	W	13,738
254410	40370	Washington/Dearborn	03/08/2011	W	9,061
254608	40370	Washington/Dearborn	07/12/2006	W	7,687
254987	40370	Washington/Dearborn	01/25/2011	W	8,420
255118	40370	Washington/Dearborn	06/26/2005	U	3,946
255153	40370	Washington/Dearborn	07/16/2004	W	10,527
255277	40370	Washington/Dearborn	07/25/2010	U	2,629
255499	40370	Washington/Dearborn	11/20/2008	W	7,799
255672	40370	Washington/Dearborn	11/17/2002	U	1,745
255772	40370	Washington/Dearborn	11/27/2014	U	3,024
255861	40370	Washington/Dearborn	11/11/2014	W	9,544
255947	40370	Washington/Dearborn	05/14/2014	W	11,237
256125	40370	Washington/Dearborn	02/21/2006	W	9,234
256148	40370	Washington/Dearborn	03/03/2012	A	3,409
256304	40370	Washington/Dearborn	12/08/2006	W	8,664
256519	40370	Washington/Dearborn	10/29/2008	W	8,112
256677	40370	Washington/Dearborn	02/21/2009	A	2,178
256860	40370	Washington/Dearborn	07/29/2004	W	10,362
257112	40370	Washington/Dearborn	04/29/2014	W	10,843
257204	40370	Washington/Dearborn	03/17/2005	W	9,972
257249	40370	Washington/Dearborn	09/23/2003	W	9,964
257295	40370	Washington/Dearborn	11/26/2006	U	2,969
